file_size_bytes,file_size_label,PQSCAAS,PQSCAAS_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1024,1 KB,0.5977574567172865,0.08591064237705914,9.667983151250473,0.5354598753261536,11.412451162008955,0.6658161780210322,0.2607034018228405,0.012304760035397681
10240,10 KB,0.588808665260774,0.07579851892892515,9.547127834555145,0.5353586445445991,11.462909696544592,0.6938679286958798,0.2626993452272547,0.014147628173551068
102400,100 KB,0.584751016826007,0.0727169933299692,9.783481958123039,0.47638780877385106,11.291955452069567,0.6199497630986729,0.3133344043262946,0.015843599630594903
1048576,1 MB,0.580042560958935,0.07876536258261788,10.204884638371945,0.5215009124322747,11.603699715576774,0.6608990690780814,0.7898257485540823,0.026479412641018364
10485760,10 MB,0.5830475373755801,0.08028563963750408,15.276119296433698,0.5789331374595488,16.79375229200823,0.8249493567409237,5.687512261956522,0.17360510736752965
104857600,100 MB,0.6277417120789043,0.08168056654002448,63.9365256019801,1.009711172997208,65.55983411849945,0.8943808352784839,54.57794521577755,0.599591642815348
