num_requests,PQSCAAS_with_batch,PQSCAAS_with_batch_std,PQSCAAS_without_batch,PQSCAAS_without_batch_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1,1.2427344596581733,0.3009720187658137,1.1507037215923108,0.10683502920330824,10.384609045196086,0.4863820799405204,11.88118617863051,0.6885045910863317,0.8024374962504872,0.021196007472887805
5,5.735994028081231,0.502267324648007,5.817269811210858,0.46168648803141327,51.17532217928379,1.1576187605048374,58.808895388723975,1.3488567914828224,4.108833944030517,0.18865011466852863
10,11.455220429754027,0.40920550747038104,11.41013084989239,0.541296243924778,102.84739431003223,1.5657679497835126,118.44822436187374,2.074681986517872,8.146030464572053,0.3677054404324535
25,28.214798856380856,0.5890392311531397,28.225805367687094,0.49181894972318574,255.90439723334674,2.7889624932670625,295.9083777607438,2.852707282138028,20.809155389429513,3.900507815441017
50,56.128866663987004,0.9704146032267568,56.320840478286165,1.1021143124191628,513.8156511264273,4.109431962685722,591.3256042994587,3.5484429040798777,39.86168331248775,0.7044832355097572
100,112.75794791644516,1.1132274699995257,112.70175765701553,2.2085820634924325,1024.1911186675675,5.571806660748783,1185.4289365186164,6.357837754975732,79.88066313996384,0.6488873237348033
