num_requests,PQSCAAS,PQSCAAS_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1,1.967448925160755,0.13251265143491578,1.2352018570309053,0.05067628090069469,3.1852972232213546,0.23401596962767915,0.31257021673204954,0.017128937546696622
5,10.284092218007519,0.2513155283190667,6.102297869276602,0.13012432943741611,16.092884368380798,0.43526860013907753,1.5520102744958781,0.03934538959624771
10,20.43767629154282,0.45744331064775084,12.185033628918188,0.14340580086083346,31.98087411384186,0.7760204866563217,3.0801661149382147,0.036274292724313886
25,51.193875891551144,0.6681896848274285,30.65948557194514,0.28810899333777595,80.0682662484881,0.9367814945315618,7.789559734358512,0.11505230364141586
50,102.18098030307524,0.9585091170456682,61.373645201864825,0.540259714440458,159.90138735220813,1.2072322202741959,15.748146535231262,0.12264123393794735
100,204.38950002505015,1.2603188545097732,122.88459867181209,0.4840687526174067,321.09963147765905,1.75079594537543,31.48021154948122,0.2177152394952634
