file_size_bytes,file_size_label,PQSCAAS,PQSCAAS_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1024,1 KB,0.02526400494389236,0.1390273385334322,9.689273510358168,0.4978379857768819,11.242859543391914,0.6027124145345314,0.261443550054377,0.015345451080113854
10240,10 KB,0.011052000045310706,0.004329168249137351,9.704600356453318,0.5086510610915639,11.140954326519536,0.7242264929994733,0.2623264964824795,0.015789986821684105
102400,100 KB,0.07037200237391517,0.008392020731164171,9.816266902732359,0.547319440451076,11.315587389830073,0.6714799853282043,0.32764177572648195,0.031022664324495734
1048576,1 MB,0.9839739993913099,0.18478245376468966,10.532009895468363,0.619670525949823,12.146290738621248,0.6746733676541256,1.181127505783961,0.1481732350775302
10485760,10 MB,9.06462200160604,0.52220799037946,18.50022524454805,0.6832836484082293,20.29082825315809,0.7291147503479647,9.151155556988249,0.6944892879708401
104857600,100 MB,88.75577200087719,1.785725337494819,97.17299287273416,3.070128093920841,98.64192104899212,3.233654264010146,87.34654620396036,3.1356026844722735
