file_size_bytes,file_size_label,PQSCAAS_total,PQSCAAS_total_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1024,1 KB,0.6191589754814449,0.17581536003990175,9.604264436429899,0.5325478458527565,11.303956382156436,0.7065750881084228,0.25524995367727277,0.015309514997043357
10240,10 KB,0.6076021295349892,0.08206421988223071,9.835753911204446,0.6604898488799373,11.320734114187983,0.644708928108396,0.261019921206335,0.012946984006712499
102400,100 KB,0.6451285711838992,0.08436797598609394,9.789522249376963,0.4828729711744337,11.390517694685535,0.6960662451966404,0.3230550372339867,0.018219555436123965
1048576,1 MB,1.511166483694351,0.12286692536402989,10.496513641653273,0.5595923744953473,12.040038580382536,0.6663565311885067,1.1211842505130292,0.038510991217979594
10485760,10 MB,9.287758782074057,0.1905337343661003,18.42327446050974,0.7459062780633207,19.846083100604957,1.1743834355291196,8.793013356871135,0.24120560898542867
104857600,100 MB,88.52344975886366,1.5984613456701013,95.64628596400183,2.172344810120682,96.9456330714727,2.0612070545068972,85.8963776279328,1.749497797164952
