file_size_bytes,file_size_label,PQSCAAS,PQSCAAS_std,Sinha2026,Sinha2026_std,Yu2021,Yu2021_std,Bai2025,Bai2025_std
1024,1 KB,0.1969442670744703,0.006675469483179495,1.0739276353796288,0.06212002768630854,3.045229481812362,0.2488812380133024,0.15781189549629437,0.011241477618696918
10240,10 KB,0.21263215398431956,0.006614045861809624,1.0592167493509375,0.07211485682857498,3.010592076538198,0.248049091392183,0.1577455274827641,0.010552092820242838
102400,100 KB,0.37550141239801327,0.016725835659489603,1.0707898363472597,0.06847661871034821,3.033461543187529,0.20224737254888184,0.17907905279003036,0.013897920248539728
1048576,1 MB,2.03493127066803,0.13447643322126354,1.7024529313596437,0.14213583368412283,3.6577919969858534,0.2043455913317897,0.8123898607016212,0.18738116359508258
10485760,10 MB,18.651609777573913,1.5184769564619276,6.517177654990819,0.3549848567296608,8.635223737214108,0.36584810458616224,5.78627835452373,0.26808385070803026
104857600,100 MB,183.1460419588892,12.322725025704848,60.86806410568784,4.354276113938618,62.537570512066594,3.4481743488495344,59.57489979367088,3.247304936493492
